delta ch(1),theta ch(1),alpha ch(1),beta ch(1),gamma ch(1),delta ch(2),theta ch(2),alpha ch(2),beta ch(2),gamma ch(2),delta ch(3),theta ch(3),alpha ch(3),beta ch(3),gamma ch(3),delta ch(4),theta ch(4),alpha ch(4),beta ch(4),gamma ch(4),delta ch(5),theta ch(5),alpha ch(5),beta ch(5),gamma ch(5),delta ch(6),theta ch(6),alpha ch(6),beta ch(6),gamma ch(6),delta ch(7),theta ch(7),alpha ch(7),beta ch(7),gamma ch(7),delta ch(8),theta ch(8),alpha ch(8),beta ch(8),gamma ch(8),delta ch(9),theta ch(9),alpha ch(9),beta ch(9),gamma ch(9),delta ch(10),theta ch(10),alpha ch(10),beta ch(10),gamma ch(10),delta ch(11),theta ch(11),alpha ch(11),beta ch(11),gamma ch(11),delta ch(12),theta ch(12),alpha ch(12),beta ch(12),gamma ch(12),delta ch(13),theta ch(13),alpha ch(13),beta ch(13),gamma ch(13),delta ch(14),theta ch(14),alpha ch(14),beta ch(14),gamma ch(14),state
0.27938675318447853,0.47009458698210277,0.2715752947071189,1.0369174080641084,0.8278926660912731,13298.685874131259,39.34426922411416,9.32865335989657,13.204685589321477,4.36305281171879,15789.08389482905,45.08407080762803,10.291344859786822,13.55942679345492,4.996214665904947,0.38837671960649006,0.6104857708179652,0.32222922474532156,1.2490953367924482,1.1080943150341998,8.29968186194386,0.21293998282814555,0.1329697251547222,0.45807697362075916,0.4297798337333499,14158.586404617397,49.8971850469366,11.036852315466476,15.655636795880998,4.598499900556339,17376.359577330168,41.49265070104749,8.611611302366263,13.864062112464191,5.1442636352437665,13604.43058358203,41.862447080611155,10.9947173485605,15.466287734599302,5.38209674314554,14098.951740621525,42.25815723114743,10.77725135659097,14.412394799241323,5.07364629564541,29.115739896769934,1.0476467378530985,0.8791016815104943,2.514114293673034,1.5386389011994903,0.2505430850695561,0.7242540602556968,4.294384654134985,4.747115492408345,0.9204500187051272,0.1697243992150557,0.2297762868995513,0.21062747090410217,0.8370682132334468,0.8507162583289927,13.67719674387241,0.09889230324307896,0.05336117720280738,0.17778500502589384,0.18211201303223315,15737.743479380206,36.37938307166509,10.223879629886909,14.975793025335541,5.259744193930338,3
0.2755771049682003,0.5165414595344231,0.280069544122466,1.0481159303012677,0.8388948311735785,99.67829640830041,23.07753008149305,7.328226760927615,10.057562565901486,3.9340059813175303,84.4766003033553,22.13247314692683,8.39594544839873,11.084197963187542,4.472127620262619,0.3019968055542223,0.5953074786646413,0.31110457651223644,1.2670186075391958,1.2401398956424163,0.10975096600464733,0.20851862496849674,0.13331088600436763,0.4813611398874489,0.4314956087001618,191.56592605256205,16.28948476340703,6.555698402583025,9.836038686065923,3.733075101682863,74.99780367947967,17.952866210934026,6.969102284529486,10.473123066495146,4.148191688013086,191.20076384038288,27.38929668750917,7.9501797487823405,11.928302353560802,4.442086646923719,128.63195501227804,20.363204861077932,8.303127976180233,11.781481163105848,4.774628080648297,0.9882793613488785,0.8880641605859431,0.8119632291223037,2.557337575940063,1.5643996955377935,0.2186102948646424,0.6536346976430525,4.39742567394323,4.970934053449372,0.8974587639036086,0.1602193956436453,0.2090583943175563,0.18132879025294635,0.8274681680460266,0.8589430101631738,0.22485239739641644,0.1011558832885586,0.06432075638317997,0.25092274008808146,0.20236835974889913,73.35420432968795,14.028741867662298,8.805787972340847,12.75392603693323,4.765576682706504,3
0.2691311439470378,0.4972173918007503,0.25967072255430346,1.0433121143493316,0.8109709995860941,10250.407812075318,50.179329550676115,11.663674512496984,14.829172547135121,4.907211009893088,12388.64221545075,49.31919928824413,13.06333860136278,16.688331332218663,5.743551791033205,0.38718839349257556,0.5966695361407464,0.34086293479804647,1.4258401416995377,1.304076794999463,4.503163921849117,0.25939802399612777,0.12208087769240465,0.5140985485758084,0.472944703327357,10792.74004902611,41.52686095994872,8.81925212716425,14.194437705287774,5.2869899476057665,13285.6077034919,56.23487355849235,11.350349695221734,16.438337344558168,5.714834299597705,10181.933716848318,57.35197440751938,12.860633156745727,17.267188756432386,5.975317403886147,10575.427575331145,46.600036885935715,11.622485030882018,16.506819444733303,6.235623056509551,18.442868343164314,1.2107899911021451,0.9846201255113489,2.553664738132244,1.7111733295407643,0.19234097063644678,0.5389185627724022,4.623527388600436,4.249882198869613,0.8700427742720241,0.15071096704158077,0.21380133340108046,0.1850455454041544,0.8021720275945298,0.8871888287292881,8.93652761315379,0.18055051989570825,0.09250080400610053,0.2924396776425677,0.23641143759054292,12061.546535811642,42.03973905172413,11.45519236314918,17.648043650443658,5.969983260860437,3
0.24610173505284255,0.5119477333926991,0.25322824082346845,1.0368476457125595,0.8134365760999268,17248.860640120492,96.22825349188149,12.177756990118073,14.728750888228213,5.8691044788444025,20841.71581233781,97.23769001276669,12.396694023991174,16.584764381588446,6.444130568707665,0.4423043776778415,0.546105756666049,0.3112014652379873,1.3295369026847912,1.2891556767932788,14.918228197680534,0.2807514004246211,0.11991012093588257,0.48631106456197837,0.4407243290666473,18003.678292681197,81.65020041081635,8.165205762542037,13.211437710546653,6.175289488120856,22737.217311324224,102.51422520728778,12.38358497992592,15.469863832663679,6.331517121223353,17642.543936282178,89.13194632127156,12.99707760630374,17.712427684148533,6.427756503689144,18181.734292508238,85.84108345426968,12.729491778146961,17.059492603390417,6.343666646272758,51.64713647065845,1.2249716856611497,0.8644181893606289,2.5387332861085548,1.845775123160651,0.21343937894623266,0.6859884405663154,5.074699789920638,4.39140498841198,0.9642758634650702,0.16450205020928907,0.21364739675406286,0.17438189905218535,0.7953070132818549,0.900706168601243,24.731725806293056,0.2236143931706422,0.07663442607569666,0.2568910288018915,0.24579781473305454,20320.993090945954,89.46449167180103,12.534446491018667,18.19564566381122,7.18290535509817,3
0.2600704179375036,0.5170502337804338,0.26373811073464704,1.1334451936708965,0.8312380888092694,94.6727622828833,30.52306623790382,8.065386367535561,10.680089612232214,4.015673884958722,87.76539113188996,21.49871305375347,8.049862173264515,10.94071714057886,3.937989622604479,0.28287667859610266,0.6468233881802593,0.27631500735014836,1.3642866006664527,1.2331037850807043,0.11560561115526936,0.21405936656722663,0.11942170348050068,0.4880450570994138,0.3902536600942827,108.76403646290419,11.725250935652808,4.386280519848696,7.595912044264389,3.2099187317333087,89.66135020437942,24.394643426284205,7.278780577811484,11.04132954047122,3.948021783397732,175.3830407667127,30.52286790814719,10.027352167291749,12.9651542725511,4.318362445371794,128.60815213747856,20.54765451006299,8.384270343445142,11.954319767481214,4.304956202776305,1.211450852442737,0.8738035966853086,0.8398934193494558,2.7603551729021927,1.5759274928125049,0.23341045048455,0.6702860636758617,3.5455693420040433,4.9176021370828975,0.9385432320615823,0.1449727750471996,0.2326944877622213,0.18446032678188562,0.9024588850590173,0.9091378011121597,0.1477958640114853,0.09922957979372822,0.0663247728062137,0.23250677564153027,0.2019843856521302,70.85325691596577,14.644872560778087,7.587510445583021,11.691214665032033,4.457510291574673,3
0.3757991819140556,0.14212512768561883,0.11705386811353226,0.30981383555475217,0.17495564751337345,1362.2856135578156,25.182976939574495,7.804055949503601,11.889701860479597,4.213385615050605,2498.959193639859,19.49189225296615,8.048153357043887,11.868716756928258,4.531416221990135,2.323652745034974,1.6316212099122547,1.447612190886634,5.031856052809546,3.1741326473160334,1.7786845496942225,0.8923986697250929,0.5956991263899887,1.384644257328673,0.7235924333333366,1539.1366300400655,12.971874853245946,4.341283547446066,8.008765698167803,3.5132167888372496,2699.842487592764,21.09447649993392,7.299475481027371,11.93862125428618,4.821816720138681,4208.005880513969,53.06080706009222,14.849305741186933,20.486119450229875,5.736321935037753,1965.6944650988721,17.41539937760907,7.790641115327487,12.984459824446027,4.782555502645857,1.4856291588786374,0.6600925376844043,0.3513740644098071,0.7843520152729305,0.4317632965585378,1.2328692662157323,2.3150659322385687,4.220572544541557,7.64005124914821,5.249203604719971,0.24930923966250246,0.11141696775028558,0.06509534324032566,0.08004841256407597,0.038458409728439606,0.11949141216852259,0.03429015416929559,0.02181101895557545,0.05009686079027679,0.050479790926465117,2102.805127755542,16.88421286059779,8.332065123261637,12.68259583521979,4.581146024681374,1
0.4328575602973141,0.2373220726716885,0.14299324333834795,0.33692230098182996,0.17651826501286802,1519.7440266985996,18.593495203130274,9.818560905271148,13.089809326055924,4.166436874215748,1858.2599735253946,19.767154518792353,10.001156806807657,13.044613684622563,4.2890767406040675,2.1664513433411527,1.6713390886686639,1.482825284866173,5.453878885102567,2.990532917285047,0.8505820307729768,0.36695658517010166,0.2243360060218179,0.5362714600291489,0.2860176309586013,1269.7465733849747,11.91980521366229,6.900060740272123,9.282919549991947,3.2344876079253106,2301.2471975414433,15.919917980237658,7.835552309116955,12.819206356067179,4.361195456513707,4241.383407891206,38.25566740172589,18.327016187948637,22.144933992511856,6.4416976928033245,1296.5432383879217,17.93914342607199,9.138545338231937,13.277973986634526,4.588652481993879,1.5941975199517522,0.6026900768061245,0.41564324511571427,0.9725384071770293,0.5633558948443689,1.7654223435363483,3.07818477418584,4.338047342963636,9.617754606062844,6.226366979608132,0.44630567475264094,0.25928749380560734,0.1320387361459112,0.22332856822264202,0.1095443198537916,0.0741438006820809,0.0329207459687213,0.01550729086604449,0.054428252416147196,0.0370537084815819,1609.9490480467673,16.221530783550868,8.691595498654426,12.841814153193878,3.928531908822151,1
0.3692347967840279,0.20848670362818156,0.1704659552591521,0.4668118896689823,0.29035481856376494,1786.3836812170402,21.85370993496722,7.378697464871003,12.595854986718358,4.47596932036137,2315.9239417624703,16.96413326391231,7.964823671578614,12.93464040528794,4.697132668003809,2.4037887246760614,1.4135979365539009,1.4823433417293694,4.917930821755495,2.8194178928010354,0.5450181451913971,0.48592191238667287,0.3738065881773232,0.9473638232797669,0.4158962803767017,1608.1411306123248,13.129840732716442,5.081213239382413,9.0168408103057,3.903220792719414,1932.939008520126,19.851886526270093,6.247684280237588,12.143097148120575,4.811043320274748,3831.342354183481,45.41434594979751,12.790855827054017,19.115377941540146,6.433154202223375,1655.439780224279,15.774152354002943,7.93365544894692,13.359584794530585,5.1046468426236515,1.8227110469335124,0.8712449796983589,0.4708977086220778,1.0996161114821144,0.48746225550092426,2.109443436584452,3.7349516093689723,4.9082345499879425,9.645586830895862,6.160085505414568,0.42433901119980993,0.30420829605618993,0.2130288862768958,0.32837840054253264,0.20461696900720489,0.06246164820431932,0.03147544613193144,0.0181775047508018,0.058962728007143236,0.055088472911136985,1719.9021407725963,15.22386962170546,8.817016667035322,13.421992493744625,4.8714063422775515,1
0.4431334748429134,0.2720932369498555,0.20451050865947906,0.5322106724939449,0.3367579842950758,1338.750798913732,17.873236847049995,7.36159541769384,12.134538480065004,4.295108304175478,1872.3457709107336,16.47493387014193,7.2335996231881365,11.96527373874458,3.9914494731614614,2.1181717493583556,1.371643001896385,1.2190577841338022,4.729131167032776,2.9608169436755793,1.2540710661868133,1.1006501949801024,0.8762825757953385,1.978627762697818,0.9544407832982749,1209.377090847656,11.362903570083105,4.255343460894149,8.492697876379935,3.455765060657165,1723.14584806736,14.612323009263637,6.738701563275979,11.819212241989057,4.2819911961628785,3440.4299203381106,43.0656543537535,14.066359652122932,24.51290661699443,7.254172545919997,1465.8400239026046,15.749048790506864,7.016278344394163,13.299463122371566,4.34767417851546,0.6022255896386487,0.2895369718061161,0.1649664062046444,0.36560906286303274,0.20881819995971046,2.0363046176826125,3.2400960143559288,5.339471271077661,10.00514664046539,6.704328003351204,0.2963575152551953,0.14284832613339235,0.10457156344889318,0.23771132522387178,0.15077021309792754,0.20306541790885,0.05829383075331292,0.030815250472024085,0.07966418175696019,0.07791059485463332,1366.2838321629142,14.864197672061714,7.696988657749467,12.68030265384809,4.300973743602202,1
0.4328983694619604,0.327817851737887,0.20733533281580313,0.6007030032059932,0.3712939403033155,1497.466385927417,26.469223892468097,6.6979354198522865,12.133954213513837,4.1024990439731885,1819.5507171449062,21.89856107744682,7.137755634290549,11.561757678929503,4.437143486657022,1.577209603932531,1.6633414359175787,1.4194799801139946,5.266184487273813,2.9881700731780847,1.3013848020301089,1.2486076190292854,0.9921291633108638,2.3219926254299383,1.105175996981093,1349.5208552111037,12.940118729578927,4.093388682546715,8.458360993810007,3.634380142030267,2163.3849304072623,22.648153575016142,6.001315818414055,11.830874747780063,4.20818991470237,3834.4144622692047,35.064741423320456,11.757162979948893,17.77220788139622,5.7473137440812865,1300.2732029372366,19.86229924513848,6.8763863685242415,12.233459925404249,4.494343280157367,1.2127619846394402,0.5348261473943472,0.28210297130485473,0.6657188126815013,0.37659845900749145,1.9323300108231116,3.928665327870482,5.302603819477108,10.17222322683955,6.903575580224916,0.15520616736058238,0.11834705724010743,0.09767953155462836,0.20773203192593928,0.14676069552744736,0.17399077835249,0.0606356698025495,0.034048506362994405,0.07687081531436765,0.07677269588513151,1469.2619710293404,15.212329517723314,7.677168833645423,11.831674785209907,4.176899653201598,1
0.33573430436793195,0.25397589079372507,0.2095801493795059,0.7238501768392103,0.5052586837850134,1531.4008150211566,25.411976239246254,8.290729511629342,10.097045108971828,3.685503269564576,1835.8119380391847,17.72412274519655,8.047116662969316,10.079083025514459,3.466227045339997,1.8714890086477778,1.52951546080901,1.3783570375817809,5.187417281489604,3.0478594440475755,0.1709407386191661,0.151152861663776,0.13494006791734892,0.4358133558937813,0.2624378697440629,1213.686862528186,9.52190336124876,4.484714000682189,7.141371819148838,3.2621926362812776,2163.073630541107,21.66123906026259,7.061864759088097,9.234926308125308,3.600742954489422,2939.1064977037317,32.1635283426043,9.413188530041962,12.761347949515004,4.441913674544111,1251.5040613898095,16.978276439738995,7.69432544743495,11.49118683969821,4.593721410576345,0.8835832755085414,0.3875584199748267,0.32308651792079807,1.2265354997945372,0.7526968607370231,1.7689891508867157,3.0504691537354853,4.1251120938218655,8.05860947326799,5.735476640186634,0.18349935982116047,0.09542710954348199,0.07766363886491637,0.23944001864277364,0.22806384267760327,0.15228164567688174,0.040032784043848926,0.019764006626383734,0.05032770313022535,0.05453944455755883,1294.3326631669381,17.299349813523516,8.631795410625212,13.051703479049193,4.21369652743645,2
